FilePath, ChangeRate, AddLines, DeleteLines, class
lang/java/trevni/core/src/main/java/org/apache/trevni/BZip2Codec.java,4,10,17,non-bug-prone
lang/java/trevni/core/src/main/java/org/apache/trevni/Codec.java,4,10,4,non-bug-prone
lang/java/trevni/core/src/main/java/org/apache/trevni/DeflateCodec.java,4,9,11,non-bug-prone
lang/java/trevni/core/src/test/java/org/apache/trevni/TestBZip2Codec.java,5,11,80,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/io/Perf.java,11,620,396,bug-prone
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectData.java,9,118,24,non-bug-prone
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,12,31,13,bug-prone
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,12,31,15,non-bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,5,18,21,non-bug-prone
lang/java/protobuf/src/test/java/org/apache/avro/protobuf/TestProtobuf.java,9,74,18,non-bug-prone
lang/java/perf/src/main/java/org/apache/avro/perf/test/record/RecordTest.java,1,15,7,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryData.java,1,41,0,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,11,80,78,non-bug-prone
lang/java/mapred/src/main/java/org/apache/avro/hadoop/file/SortedKeyValueFile.java,7,115,110,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,4,11,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,2,615,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ReflectionUtils.java,2,73,73,non-bug-prone
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,7,68,25,non-bug-prone
lang/java/tools/src/test/java/org/apache/avro/tool/TestDataFileTools.java,11,191,153,bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,9,60,50,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaValidation.java,13,339,202,bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,7,49,75,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/ipc/TestSaslAnonymous.java,4,20,19,non-bug-prone
lang/java/mapred/src/test/java/org/apache/avro/hadoop/file/TestSortedKeyValueFile.java,6,117,165,non-bug-prone
lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,8,28,50,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,13,111,98,bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,4,41,46,bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,6,48,29,bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMultipleInputs.java,7,78,74,non-bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/DelegatingInputFormat.java,7,55,60,non-bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,8,47,54,non-bug-prone
lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestLogicalTypeForStringType.java,1,46,0,bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,6,252,147,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,6,45,32,bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,5,23,19,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,15,152,341,bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,9,48,50,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,4,10,15,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,5,39,24,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/specific/TestSpecificRecordBuilder.java,10,67,86,bug-prone
lang/java/avro/src/main/java/org/apache/avro/data/JodaTimeConversions.java,2,1,178,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/data/TestJodaTimeConversions.java,3,246,246,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/specific/TestRecordWithJsr310LogicalTypes.java,7,1302,1302,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificLogicalTypes.java,14,261,471,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificToFromByteArray.java,8,176,91,non-bug-prone
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,8,40,34,non-bug-prone
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,6,18,9,non-bug-prone
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/AbstractAvroMojoTest.java,6,17,18,non-bug-prone
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestInduceMojo.java,6,108,6,non-bug-prone
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestProtocolMojo.java,6,69,43,non-bug-prone
lang/java/maven-plugin/src/test/java/org/apache/avro/mojo/TestSchemaMojo.java,6,74,48,non-bug-prone
lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroRequestMarshaller.java,6,113,10,non-bug-prone
lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroResponseMarshaller.java,6,141,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaCompatibility.java,16,979,609,bug-prone
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,5,14,24,bug-prone
lang/java/tools/src/test/java/org/apache/avro/tool/TestCreateRandomFileTool.java,9,104,68,bug-prone
lang/java/avro/src/main/java/org/apache/avro/Conversion.java,5,50,62,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/util/CaseFinder.java,5,120,110,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,5,90,100,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,6,75,51,non-bug-prone
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,5,5,7,non-bug-prone
doc/examples/mr-example/src/main/java/example/AvroWordCount.java,2,2,2,non-bug-prone
doc/examples/mr-example/src/main/java/example/GenerateData.java,2,2,2,non-bug-prone
doc/examples/mr-example/src/main/java/example/MapReduceAvroWordCount.java,2,2,2,non-bug-prone
doc/examples/mr-example/src/main/java/example/MapReduceColorCount.java,2,2,2,non-bug-prone
doc/examples/mr-example/src/main/java/example/MapredColorCount.java,2,2,2,non-bug-prone
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/service/SimpleOrderService.java,3,3,4,bug-prone
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceClient.java,5,9,10,bug-prone
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/main/java/transport/SimpleOrderServiceEndpoint.java,3,3,3,non-bug-prone
lang/java/archetypes/avro-service-archetype/src/main/resources/archetype-resources/src/test/java/integration/SimpleOrderServiceIntegrationTest.java,2,2,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/AvroMissingFieldException.java,4,51,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,4,8,8,bug-prone
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,3,10,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,3,6,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/InvalidAvroMagicException.java,2,27,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/InvalidNumberEncodingException.java,2,27,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/LogicalType.java,4,9,12,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaBuilderException.java,3,9,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaNormalization.java,6,78,65,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,3,9,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaValidationException.java,3,4,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaValidationStrategy.java,3,3,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaValidator.java,4,5,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/SchemaValidatorBuilder.java,3,7,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/UnknownAvroCodecException.java,2,27,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/ValidateAll.java,4,5,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/ValidateCanBeRead.java,3,5,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/ValidateCanRead.java,3,7,9,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/ValidateLatest.java,3,4,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/ValidateMutualRead.java,3,13,18,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,2,2,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/data/Json.java,10,53,97,bug-prone
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,3,6,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,5,27,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,4,7,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,4,12,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,4,4,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/SeekableByteArrayInput.java,4,19,16,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,4,27,14,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,3,10,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/Syncable.java,2,7,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/file/SyncableFileOutputStream.java,2,22,26,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,4,17,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,3,2,3,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,5,6,6,bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,2,2,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,4,37,22,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,3,16,9,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,4,12,8,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,5,109,103,bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,3,11,8,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,3,10,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,3,139,121,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,3,133,114,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,5,113,127,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,3,10,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,3,11,16,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,6,22,25,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,3,10,16,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,11,203,130,bug-prone
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,5,29,28,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/message/BadHeaderException.java,2,35,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/message/MessageEncoder.java,3,53,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/message/MissingSchemaException.java,2,36,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/message/RawMessageDecoder.java,5,118,22,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/message/SchemaStore.java,4,67,3,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/ArrayAccessor.java,4,24,32,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAlias.java,5,9,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroAliases.java,2,29,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDefault.java,3,3,3,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroDoc.java,4,38,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroEncode.java,3,7,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroIgnore.java,3,5,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroMeta.java,4,14,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroName.java,3,4,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/AvroSchema.java,3,15,12,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/DateAsLongEncoding.java,4,11,12,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccess.java,2,2,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessReflect.java,4,11,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessUnsafe.java,4,5,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/FieldAccessor.java,3,3,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,3,8,6,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,3,8,7,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,5,10,9,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/AvroGenerated.java,2,2,2,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/ExternalizableInput.java,4,30,11,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/ExternalizableOutput.java,4,26,10,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,3,3,4,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,4,27,17,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,3,34,21,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,3,5,5,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,4,38,25,bug-prone
lang/java/avro/src/main/java/org/apache/avro/util/ClassUtils.java,3,19,26,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/util/ReusableByteArrayInputStream.java,2,36,1,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,8,68,35,non-bug-prone
lang/java/avro/src/main/java/org/apache/avro/util/internal/Accessor.java,3,124,3,non-bug-prone
lang/java/avro/src/test/java/NoPackage.java,2,2,2,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/BarRecord.java,2,2,2,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/ByteBufferRecord.java,4,75,9,bug-prone
lang/java/avro/src/test/java/org/apache/avro/FooRecord.java,2,2,2,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/GenerateBlockingData.java,7,20,23,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestDataFileConcat.java,6,51,69,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestDataFileCustomSync.java,7,10,13,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestDataFileReflect.java,7,142,100,bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestFixed.java,8,96,41,bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityFixedSizeMismatch.java,9,83,23,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMissingEnumSymbols.java,9,85,21,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMissingUnionBranch.java,9,208,96,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityMultiple.java,5,228,112,bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityNameMismatch.java,10,95,35,bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityReaderFieldMissingDefaultValue.java,9,74,19,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaCompatibilityTypeMismatch.java,9,183,85,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestSchemaNormalization.java,10,77,58,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/TestUnionSelfReference.java,5,183,96,bug-prone
lang/java/avro/src/test/java/org/apache/avro/data/RecordBuilderBaseTest.java,5,14,24,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/TestAllCodecs.java,4,133,10,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/TestCustomCodec.java,5,10,12,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/TestIOExceptionDuringWrite.java,4,82,6,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/TestSeekableByteArrayInput.java,6,43,56,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/TestZstandardCodec.java,4,98,63,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/file/codec/CustomCodec.java,7,19,21,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericConcreteEnum.java,3,95,11,bug-prone
lang/java/avro/src/test/java/org/apache/avro/generic/TestGenericRecordBuilder.java,6,16,22,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/LegacyBinaryEncoder.java,3,32,32,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestBinaryEncoderFidelity.java,3,4,4,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO.java,9,99,162,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestBlockingIO2.java,6,38,96,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestJsonDecoder.java,7,24,26,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIO.java,6,68,116,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/TestResolvingIOResolving.java,5,81,135,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/io/parsing/SymbolTest.java,6,17,25,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectAllowNulls.java,4,29,55,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectDatumReader.java,5,12,18,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/reflect/TestReflectionUtil.java,4,8,8,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/specific/TestSpecificData.java,5,26,21,non-bug-prone
lang/java/avro/src/test/java/org/apache/avro/util/TestCaseFinder.java,7,55,60,non-bug-prone
lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/CloningVisitor.java,8,284,109,bug-prone
lang/java/compiler/src/main/java/org/apache/avro/compiler/schema/SchemaVisitorAction.java,7,149,107,bug-prone
lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestCycle.java,5,5,11,bug-prone
lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.java,3,77,8,bug-prone
lang/java/compiler/src/test/java/org/apache/avro/specific/TestGeneratedCode.java,3,102,12,non-bug-prone
lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroGrpcServer.java,5,147,18,non-bug-prone
lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroGrpcUtils.java,4,92,6,non-bug-prone
lang/java/grpc/src/main/java/org/apache/avro/grpc/AvroInputStream.java,5,113,12,non-bug-prone
lang/java/grpc/src/test/java/org/apache/avro/grpc/TestAvroMarshaller.java,3,90,6,non-bug-prone
lang/java/grpc/src/test/java/org/apache/avro/grpc/TestAvroProtocolGrpc.java,7,290,28,bug-prone
lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/AbstractSpecificRecordTest.java,3,82,5,non-bug-prone
lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestLogicalTypesWithDefaults.java,4,84,29,non-bug-prone
lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestNestedRecordsWithDifferentNamespaces.java,2,35,1,bug-prone
lang/java/integration-test/codegen-test/src/test/java/org/apache/avro/codegentest/TestNullableLogicalTypes.java,4,58,16,non-bug-prone
lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/HttpServer.java,2,26,14,non-bug-prone
lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StaticServlet.java,3,7,5,non-bug-prone
lang/java/ipc-jetty/src/main/java/org/apache/avro/ipc/jetty/StatsServer.java,2,5,3,non-bug-prone
lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/StatsPluginOverhead.java,3,14,26,bug-prone
lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestBulkData.java,3,16,19,non-bug-prone
lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttp.java,4,21,20,bug-prone
lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestProtocolHttps.java,2,3,5,non-bug-prone
lang/java/ipc-jetty/src/test/java/org/apache/avro/ipc/jetty/TestStatsPluginAndServlet.java,3,25,35,bug-prone
lang/java/ipc-netty/src/test/java/org/apache/avro/ipc/netty/NettyTransceiverWhenFailsToConnect.java,3,41,50,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,3,28,25,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,3,7,6,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,4,18,12,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,3,3,4,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,6,84,73,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,3,35,23,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,6,67,75,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,3,4,8,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,2,2,2,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,6,35,29,bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,4,40,32,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,5,20,55,bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,4,11,13,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,5,22,34,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,4,10,11,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,7,129,150,bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,6,16,17,bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,3,7,6,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,3,7,7,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,5,49,80,non-bug-prone
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,3,11,8,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/RPCMetaTestPlugin.java,5,32,26,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/SimpleException.java,3,12,6,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestAnnotation.java,3,3,3,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestCompare.java,6,64,94,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestDataFileSpecific.java,9,39,42,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceReflect.java,3,7,6,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestNamespaceSpecific.java,6,13,10,bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolDatagram.java,3,5,6,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGeneric.java,7,73,94,bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolGenericMeta.java,3,6,4,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolParsing.java,4,13,27,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflect.java,4,41,21,bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolReflectMeta.java,5,7,6,non-bug-prone
lang/java/ipc/src/test/java/org/apache/avro/TestProtocolSpecificMeta.java,3,3,4,non-bug-prone
